CX1	CX2	CX3	CX4	CX5	CX6	CX7	CX8	CX9	CX10	CX11	CX12	CX13	CX14	CX15	CX16	CX17
TCGA-DD-AACE	5.384	8.517	0	1.834	0	3.974	2.7	1.033	2.539	0	0	0.2514	0	0	3.605	0	3.979
TCGA-DD-AACF	4.895	3.024	5.229	6.398	2.659	1.079	6.313	0	0	0	0	0.2687	0	0	20.41	0	0
TCGA-DD-AACG	4.863	12.97	6.799	28.66	6.652	6.686	0	17.13	2.266	12.67	0	0.2243	3.779	0	0	0	0
TCGA-DD-AACH	3.679	17.06	35.21	4.69	0	0	1.371	3.853	0	0	0	0.2692	0	10.33	0	0	0
TCGA-DD-AACI	4.657	17.04	11.68	32.48	0	5.807	6.034	1.235	0	0	4.311	0	0	0	0	0	14.48
TCGA-DD-AACJ	5.519	3.519	0	2.704	0	1.595	1.914	0.8756	0	0.596	0	0	0	1.647	0	0	0
TCGA-DD-AACL	5.191	33.77	0	2.736	5.068	1.431	3.434	0	0.9974	0	0	0	0	0	1.971	0	0
TCGA-DD-AACM	4.749	12.87	13.82	0	0	0.3689	0	0	6.942	0	0.7452	0	1.964	0	0	0	0
TCGA-DD-AACN	4.578	0	18.26	26.6	0	5.898	3.245	2.512	0	1.068	0	0.6236	0.2503	0	0	0	0
TCGA-DD-AACO	5.27	4.038	0	26.69	1.168	3.387	0	1.604	0	3.703	0	0.3146	0	6.994	4.719	0	7.271
TCGA-DD-AACP	4.443	20.53	19.22	7.674	0	2.769	5.624	0.6439	0	3.717	0	0.2795	0	4.076	0	0	0
TCGA-DD-AACQ	4.807	11.69	12.68	0	0	0	0	0	0	0	0	0.1183	0	0	0	0	0
TCGA-DD-AACS	4.355	13.41	20.05	5.227	0	0	3.068	0.6015	0	1.093	0.8715	0	0	0	6.172	0	0
TCGA-DD-AACT	4.818	4.821	13.72	1.635	0	0	4.829	0.9991	0	0	0	0.1377	0	19.24	0	0	0
TCGA-DD-AACU	4.644	12.47	12.83	20.49	0	5.133	1.884	0	0	0	0	0.3106	0	0	11.21	0	0
TCGA-DD-AACV	3.879	0	29.76	0	5.061	0	13.11	0	8.13	7.664	1.35	0	0	5.03	0	0	0
TCGA-DD-AACW	4.984	0	10.68	21.01	0	5.62	7.236	0	0	0	0	0.1244	0	1.344	0	0	0
TCGA-DD-AACX	5.452	10.38	0	0	0	0	0	0	1.378	3.939	0	0	0	0	0	0	0
TCGA-DD-AACY	4.304	16.41	20.21	0	0	0	0	0.5229	0	0.7892	0	0	0	0	6.194	0	0
TCGA-DD-AACZ	3.876	11.65	26.45	7.872	3.789	2.894	10.55	0	9.934	0	1.07	0	0	0.7907	0	0	24.2
TCGA-DD-AAD0	5.05	11.14	7.231	0	1.068	0	0	0	0.8472	0	0.1764	0.5199	0	0	0	0.9125	0
TCGA-DD-AAD1	5.085	7.991	6.003	4.879	0.1998	6.538	11.28	4.042	0	0	0.316	0	0	0	7.094	0	0
TCGA-DD-AAD3	4.996	18.31	3.955	2.705	0	1.136	0	0	0	0	0	0	0	0	12.17	2.156	0
TCGA-DD-AAD5	3.561	0	35.84	24.33	0.681	3.197	2.787	7.858	9.309	3.427	0	0	0	0	9.177	0	0
TCGA-DD-AAD6	4.159	5.747	24.26	0.9764	0.6933	0	4.927	0	3.804	0	0.5926	0.5521	0	0	6.733	0	0
TCGA-DD-AAD8	4.987	14.96	7.486	12.99	0.291	6.39	4.886	0	3.539	0	0	0	1.225	0	4.752	0	0
TCGA-DD-AADA	4.964	2.38	10.43	21.36	0	5.961	2.235	3.335	0	2.452	0.4391	0	0	1.017	0	0	0
TCGA-DD-AADB	4.826	0	13	28.1	0	6.826	3.213	2.624	0	0	0	0.479	0	0	0	0	0
TCGA-DD-AADC	3.657	40.13	23.94	25.22	11.75	0	5.029	0	15.04	10.98	2.709	0.2053	0	10.45	0	0	19.34
TCGA-DD-AADD	2.601	14.53	34.57	0	47.82	0	103.9	0	19.12	24.79	0	0	0	14.62	0	0	0
TCGA-DD-AADF	1.948	53.15	51.69	5.585	6.716	0.3673	4.248	10.87	0	24.17	0	0	0	0	0	4.835	57.64
TCGA-DD-AADG	4.927	6.997	10.48	0	0	0	0	0	0	5.951	0	0.1493	0	0	0	0	0
TCGA-DD-AADJ	3.159	0	36.09	138.9	2.892	2.393	1.19	3.138	10.29	0	18.56	0	0	0	0	0	7.538
TCGA-DD-AADK	5.474	6.816	0	0	0	1.287	1.234	0	0	0	0	0	0	0	0	0	2.77
TCGA-DD-AADL	4.954	12.77	5.592	21.46	2.045	5.232	1.687	0	0	0	2.679	0.1998	15.47	0	0	0	15.95
TCGA-DD-AADM	4.542	8.092	18.6	25.05	0	5.453	0	0.7552	3.198	0	0.6365	0.4166	0	0	0	0	0
TCGA-DD-AADN	3.69	23.48	32.49	26.79	3.673	4.176	3.757	0	4.45	0	1.016	0	0	0	0	0	0
TCGA-DD-AADO	4.009	40.56	17.88	3.559	3.984	4.624	1.539	22.5	0	4.088	0	0	0	0	0	2.873	30.37
TCGA-DD-AADP	4.819	20.59	9.13	7.353	6.091	0.6363	1.542	0	6.089	0	0.7818	0.1193	0	0	0	0	0
TCGA-DD-AADQ	4.85	13.66	11.09	0	0	0	0	7.502	0	6.754	0.8989	0.1801	0	8.539	0	0	0
TCGA-DD-AADR	5.359	7.553	1.68	0	1.355	4.488	12.77	0	0	0	0	0.1318	0	0	0	0	3.241
TCGA-DD-AADS	5.409	10.76	0	0	0.7899	0	4.308	0	1.234	1.527	1.809	0	0	0	0	0	0
TCGA-DD-AADU	4.502	1.524	16.17	0	0	1.252	11.85	0.4783	0	1.904	0	0.174	0	0	12.71	0	0
TCGA-DD-AADV	2.323	0	60.9	0	7.113	0	39.73	0	11.01	0	4.835	0	0	5.75	0	0	0
TCGA-DD-AADW	3.294	3.056	43.28	0	1.937	4.313	28.86	0	3.901	0	1.535	0.2823	0	0	0	0	0
TCGA-DD-AADY	4.872	12.62	10.21	0	2.79	0.5796	3.158	0	4.16	8.331	0	0	0	0	0	0	0
TCGA-DD-AAE0	4.492	11.35	17.69	7.793	0	4.231	6.432	0	4.241	0	0	0	0	0	8.602	0	0
TCGA-DD-AAE1	5.115	0	3.489	22.22	0.5664	5.849	3.782	0.9374	0	0	0	0.3892	0	2.019	14.52	0	0
TCGA-DD-AAE2	3.216	0	39.32	0	4.407	2.937	0	104	0	26.95	2.092	0	0	0	0	0	0
TCGA-DD-AAE3	4.216	26.08	23.26	15.16	0	5.855	0	9.101	0	0	0	0	0	0	0	0	0
TCGA-DD-AAE4	4.24	22.64	20.81	0	0	0	5.931	0	0	10.19	1.861	0	0	0	0	0	0
TCGA-DD-AAE6	4.748	0	10.62	24.58	1.237	4.987	0	19.9	0	2.675	0	0.3055	2.234	0	3.941	0.4769	10.49
TCGA-DD-AAE8	5.021	8.515	9.303	0	0	5.421	12.09	0.5284	0	0	0	0	0	0	0	0	0
TCGA-DD-AAE9	4.821	11.66	11.33	7.391	1.12	1.22	4.835	3.361	0	0	1.66	0.09306	0	0	2.253	0	0
TCGA-DD-AAEA	4.997	0	9.487	34.15	0	6.113	0	5.388	0	0	0	0.07933	0	0	0	0	0
TCGA-DD-AAED	5.056	0	6.362	23.86	1.804	6.612	7.487	1.956	5.886	0	1.001	0.2153	0	0	0	0	8.278
TCGA-DD-AAEE	3.826	4.026	30.73	35.91	0.581	4.558	0	1.755	6.545	2.925	1.161	0	0	0	5.045	0	0
TCGA-DD-AAEG	4.088	23.22	23.73	0	3.432	4.627	22.02	2.228	4.85	2.817	0.4663	0	0	0	2.463	0	0
TCGA-DD-AAEH	5.013	5.203	8.04	3.076	1.195	0	2.726	0	3.66	5.362	0	0	0	0	0	0	0
TCGA-DD-AAEI	5.166	29.78	0	19.37	3.734	0.278	1.795	0	0	3.392	1.934	0.281	0	0	0	0.9655	0
TCGA-DD-AAEK	4.766	17.71	12.32	13.99	0	5.962	1.2	3.174	3.566	0	0	0	0	0	4.756	0	0
TCGA-DD-AAVP	4.666	7.693	16.28	1.914	0	0	0	1.271	0	1.238	0	0	0	0	0	0	0
TCGA-DD-AAVR	4.432	25.59	13.16	6.486	0	1.012	0	0	0	0	0	0	0	0	15.06	0	0
TCGA-DD-AAVS	5.314	7.554	2.31	4.945	0	1.805	0	1.243	0	0	0	0.08909	0	0	3.823	0	0
TCGA-DD-AAVU	5.129	0	5.102	31.35	1.904	4.127	5.172	0	5.051	0	1.918	0	0	5.611	0	1.839	0
TCGA-DD-AAVW	3.952	25.73	26.04	7.972	3.518	0.3011	11.28	1.09	0	0	1.926	0	0	0	0	0	0
TCGA-DD-AAVX	5.387	3.908	0	0	0	0	2.184	0	0	2.743	0	0	0	21.87	7.235	0	0
TCGA-DD-AAVY	5.47	3.159	0	0	0	0	0	15.28	0	6.654	1.397	0	0	18.83	0	0	0
TCGA-DD-AAVZ	5.197	11.05	4.786	7.575	0.4659	2.212	5.674	0	2.299	0	1.612	0	0	0	0	0	0
TCGA-DD-AAW0	5.233	10.25	4.623	2.541	0	1.287	0	0	0	0	0	0	0	0	0	0	0
TCGA-DD-AAW1	5.465	6.864	0	0	1.611	0	2.655	0.4549	0	0	0	0	0	0	0	0	0
TCGA-DD-AAW2	5.175	9.999	5.676	0	0	2.176	3.164	2.178	0	0	0.7235	0	0	0	0	0	0
TCGA-DE-A3KN	5.554	0	0	22.68	0	6.889	0	0	0	0	0	0	0	1.096	0	0	0
TCGA-DF-A2KR	0.8413	58.11	78.24	9.679	18.44	0	4.141	12.51	2.514	0	0	0	0.3743	0	11.89	2.015	0
TCGA-DF-A2KS	1.784	20.83	70.47	21.29	4.336	0	1.658	4.533	1.23	0	0	0.2807	0	0	6.161	0	0
TCGA-DF-A2L0	4.312	0	23.91	16.15	0	5.772	6.706	9.999	0	2.132	0	0	0.8654	0	0	0	0
TCGA-DG-A2KH	4.545	9.62	16.26	11.79	1.162	2.201	2.259	0.7554	5.683	0	0	0	0.4676	11.03	6.525	0	0
TCGA-DG-A2KJ	3.626	31.17	29.82	16.22	10.73	2.921	12.06	8.077	0	0	0	0	0	0	3.589	0.7939	0
TCGA-DG-A2KK	5.459	9.867	0	7.118	0	0	0	0	0	0	1.219	0.06727	0	0	0	0	0
TCGA-DG-A2KL	5.168	22.2	3.49	11.9	1.04	5.955	0	2.706	0	0	0	0	0	3.358	0	0	6.956
TCGA-DH-5140	5.267	12.21	0	25.43	3.15	4.77	2.669	3.833	0	0	0	0	1.3	2.569	2.314	0.4015	5.795
TCGA-DH-5142	5.344	4.186	0	4.676	0	6.525	12.34	0	0	0	0	0	0	0	7.439	0	0
TCGA-DH-A669-a	4.621	38.95	0	93.71	11.87	0	13.8	0	0	8.139	0	0.8562	0	15.25	8.873	0	0
TCGA-DH-A66B	4.177	20.22	25.07	15.61	0	4.924	3.745	0	0	0	0	0.222	0	0	0	0	0
TCGA-DH-A66D	5.133	1.177	7.742	17.48	0	6.498	4.968	0	0	0	0	0	0	0	0	0	0
TCGA-DH-A66G	5.211	6.309	5.123	19.84	0.7284	6.554	4.593	0	0	0	0	0	0	0	0	0	0
TCGA-DH-A7US	5.547	0	0	20.45	0	4.813	0	0	0	0	0	0	0	5.204	0	0	0
TCGA-DH-A7UT	5.503	5.97	0	0	0.2974	1.5	5.678	0	0	0	0	0.1631	0	0	0	0	0
TCGA-DH-A7UU	5.256	9.754	2.937	2.835	0.5957	0	3.715	0	0	0.8599	1.441	0	0	18.83	0	0	6.325
TCGA-DH-A7UV	5.479	6.131	0	0	0.4733	0	0	0	0	1.372	0	0.1055	0	17.26	0	0	0
TCGA-DI-A1C3	5.607	0	0	0	0	0	0	0	0	0.5764	0	0	0	20.99	0	0	0
TCGA-DI-A1NN	3.185	14.03	39.93	48.23	7.799	3.091	1.283	7.8	0	12.53	0	0	1.979	0	0	0	0
TCGA-DI-A1NO	1.522	28.5	65.48	13.55	8.948	0	0	23.97	0	25.37	0	0	0	0	0	11.04	19.11
TCGA-DI-A2QT	2.721	48.51	41.93	33.15	10.85	2.639	0	10.76	0	14.92	0	0	6.004	0	4.957	0	0
TCGA-DI-A2QU	3.252	59.96	30.55	4.023	10.71	0	5.549	9.306	0	18.95	0	0	0	0	0	0	0
TCGA-DI-A2QY	0.721	41.51	86.55	4.334	8.585	0	12.79	9.861	0	0	0.6892	0	0	0	0	0	22.5
TCGA-DJ-A13X	5.283	0	0	0	1.67	0	5.437	0	0	2.648	0.602	0	0	0	10.21	0	0
TCGA-DJ-A2Q0	5.595	0	0	9.996	0	4.429	0	2.284	0	0	0	0	0	8.378	0	0	0
TCGA-DK-A1A3	3.481	23.1	34.5	13.45	8.524	1.834	0	10.35	5.138	0	0	0.3331	3.667	0	0	0	0
TCGA-DK-A1A5	3.586	34.63	28.49	30.3	10.62	2.253	0	6.391	0	0	3.972	0	14.56	0	0	0	0
TCGA-DK-A1A6-a	3.197	28.49	33.6	34.76	19.22	1.266	0	14.45	30.46	5.711	0	0	0	1.445	0	3.089	0
TCGA-DK-A1A7	1.829	93.33	38.2	56.06	56.25	0	19.57	32.64	54.5	0	0.6069	1.858	4.315	1.416	0	0	0
TCGA-DK-A1AB	5.501	11.36	0	0	0	1.03	0	0	2.059	0	0	0	0	0	0	0	0
TCGA-DK-A1AC	0.4708	163.6	24.48	158.1	116.2	0	62.52	27.07	53.11	0	8.759	5.727	0	0	0	28.84	0
TCGA-DK-A1AG	1.337	48.02	67.68	15.13	21.11	0.3424	45.22	0	0	0	0	1.246	0	0	0	1.269	20.65
TCGA-DK-A2HX	3.833	15.94	26.5	19.42	8.409	3.434	0	18.37	0	0	0	0	2.195	0	0	0.6903	12.69
TCGA-DK-A2I1	0	92.3	73.55	56.34	56.81	0	42.71	21.84	3.243	0	0	1.44	0	0	0	0	0
TCGA-DK-A2I6	0.6479	69.71	51.72	100.3	88.25	0	0	99.58	13.31	0	0	3.909	30.14	0	0	0	0
TCGA-DK-A3IK	0	75.74	55.07	39.75	61.24	0	26.24	76.48	5.297	0	12.45	4.876	15.15	0	0	38.18	47.1
TCGA-DK-A3IL	4.075	14.01	22.4	10.95	4.528	4.081	0	17.59	0	1.681	0	0	0	0	0	12.19	0
TCGA-DK-A3IM	0.6635	69.47	40.24	34.36	74.35	0	40.21	144.2	0	0	8.169	9.972	15.6	0	0	62.86	0
TCGA-DK-A3IT	1.534	35.36	64.76	17.87	16.39	0	17.81	25.97	0	0	0.6751	1.085	1.968	0	0	3.305	22.35
TCGA-DK-A3IV	1.241	29.36	56.6	0	27.24	0	31.88	51.53	0	0	7.112	0	3.69	0	0	54.97	0
TCGA-DK-A3X1	2.941	27.33	41.8	35.88	14.44	2.773	0	31.13	0	0	0	0.3603	0.7906	0	0	0	0
TCGA-DK-A3X2	3.954	50.18	21.96	22.61	8.273	3.337	3.477	1.875	0	0	0	0	0	0	0	0	0
TCGA-DK-A6AV	2.804	23.59	43	43.25	10.69	0.4961	1.387	7.699	0	0	0	0.5008	1.522	5.535	0	4.214	16.28
TCGA-DK-A6B1	4.692	15.63	12.87	16.64	3.513	5.156	2.823	0	15.76	1.912	0.5541	0	0	0	0	0	0
TCGA-DK-A6B5	3.592	2.245	21.5	0	24.21	2.562	5.4	97.98	33.23	36.12	4.192	0	11.93	0	0	7.174	0
TCGA-DK-A6B6	4.732	17.77	9.419	28.29	8.541	5.046	2.902	3.907	19.43	0	0.7614	0	0	0	0	0	0
TCGA-DK-AA6L	2.514	58.5	42.43	17.75	16.24	0	0	23.45	0	4.771	0	0	0	1.449	0	0	24.87
TCGA-DK-AA6M	5.298	10.65	0	11.56	7.481	2.611	7.22	3.898	11.89	0	0	0	0	0	0	0	0
TCGA-DK-AA6Q	4.456	16.86	18.87	0	0.5976	3.632	10.43	0	1.556	5.696	0	0	0	0	0	0	0
TCGA-DK-AA6R	2.421	26.38	53.48	14.3	10.28	0	3.364	4.11	18.36	12.55	0	0	1.688	0	0	0	0
TCGA-DK-AA6T	4.186	0	23	0	2.867	0	10.91	1.993	0	1.234	0.2075	0	0	0	7.928	0	0
TCGA-DK-AA6U	1.06	58.03	67.71	49.1	34.24	0	24.71	5.411	38.94	0	5.627	0	9.839	0	0	0	0
TCGA-DK-AA6W	1.456	37.2	65.72	19.08	22.49	0	27.13	3.348	8.29	3.017	3.911	0	13.8	0	0	7.144	0
TCGA-DK-AA6X	5.397	11.23	0	1.297	1.469	3.936	6.822	0	0	0	0	0	0	0	2.537	0	3.26
TCGA-DK-AA71	5.129	43.57	0	16.04	6.535	5.943	0	0	3.948	0	0	0	0	0	0	0	5.407
TCGA-DK-AA75	2.698	23.35	44.14	14.86	14.99	1.244	15.4	14.36	19.53	0	5.337	0	21.73	0	0	0	16.55
TCGA-DK-AA76	2.323	51.74	47.81	76.11	11.41	1.123	10.01	0	5.155	2.783	9.808	0	3.12	0	0	0	13.58
TCGA-DK-AA77	4.781	14.2	8.713	2.915	4.153	0	6.584	0	7.2	0	1.801	0	0	8.107	0	0	17.67
TCGA-DM-A0XD	4.607	18.24	14.34	1.59	2.561	0	6.222	0	4.071	4.628	2.272	0	0	5.531	0	0	0
TCGA-DM-A0XF	4.517	5.055	17.66	19.69	0	3.826	0	3.664	0	0	0	0	0	1.785	4.269	0	3.865
TCGA-DM-A1D0	4.643	16.92	13.51	0	2.628	0	2.756	0	12.11	6.881	0.8293	0	0.528	2.183	0	0	0
TCGA-DM-A1D4	5.291	12.52	2.986	1.228	0	1.08	1.655	0	0	0.8651	0	0.3501	0	0	0	0	0
TCGA-DM-A1D6	4.18	6.665	18.86	0	4.549	0	23.5	2.259	0	1.384	2.868	0.1664	3.49	10.77	14.31	2.495	0
TCGA-DM-A1D7	4.185	37.47	16.36	11.5	12.1	1.776	9.224	7.596	2.924	0	0	0.4709	0.2366	0	3.198	0	0
TCGA-DM-A1D8	4.843	17.43	11.12	7.453	0	4.255	0	1.447	0	0	0	0.3999	0	4.243	0	0	5.978
TCGA-DM-A1D9	5.126	14.82	5.112	0	1.408	1.967	8.347	0	1.643	0	0.8469	0	0	4.823	0	0	0
TCGA-DM-A1DA	2.363	0	57.08	0	15.04	0	48.32	0	0	0	1.221	0.2893	0	2.342	0	0	0
TCGA-DM-A1DB	4.2	39.45	20.83	4.329	0	0	1.386	1.17	0	0	3.786	0	0	2.337	0	0	0
TCGA-DM-A1HA	3.661	44.64	28.79	12.41	2.956	0	9.13	0	3.496	0	6.113	0.5402	0	3.773	0	0	0
TCGA-DM-A288	4.389	8.909	17.5	31.16	0	5.264	0	3.27	0	0	0	0	0	0	8.255	3.394	0
TCGA-DM-A28A	3.924	0	27.63	46.18	3.349	4.458	3.307	5.245	0	5.148	0	0.5506	0	0	0	0	5.38
TCGA-DM-A28E	5.347	23.69	0	0	0.7219	0	0.7775	2.591	0	3.574	0.4131	0	0	22.04	0	0	0
TCGA-DM-A28F	3.419	49.69	34.68	16.17	0.9119	3.593	7.178	0	11.22	0	4.722	0	4.084	0	0	0	0
TCGA-DM-A28H	3.726	58.05	23.51	12.56	3.862	0	2.01	0	0	3.484	2.668	0	0.1961	1.624	8.156	0	0
TCGA-DM-A28K	5.311	13.65	0	4.653	2.693	0.6889	0	0	3.218	0	0.6325	0	0	2.428	0	2.608	0
TCGA-DM-A28M	5.411	4.529	0	9.203	0	5.96	6.322	3.321	0	0	0	0	3.118	0.8081	5.827	0.621	0
TCGA-DQ-5629	3.542	8.861	34.87	30.24	5.555	1.669	0	4.796	10.88	0	1.418	0	0	0	0	2.563	0
TCGA-DQ-5631	4.199	18.99	24.1	5.687	0	3.222	1.516	4.369	1.677	0	0	0.0843	0	0	3.035	0	0
TCGA-DQ-7588	4.208	1.559	25.66	23.42	0	4.106	1.651	1.73	0	0	0	0.1391	2.067	0	0	0	0
TCGA-DQ-7590	5.248	13.38	1.867	3.952	0.3081	1.007	0	0	0	0	0	0	0	0	4.475	2.697	0
TCGA-DQ-7591	3.831	16.51	26.62	13.05	8.785	0	10.35	0	6.888	0	1.132	0.486	3.363	3.434	4.18	0	0
TCGA-DQ-7592	4.513	3.391	14.89	16.66	1.885	5.316	0	9.21	5.9	0	0	0	1.388	0	11.76	3.044	0
TCGA-DQ-7594	5.07	5.742	4.936	0	0	0	0	0	0	0	0	0	0	2.524	12.63	0	0
TCGA-DQ-7595	5.386	7.594	0	3.165	0.5963	0.7997	0	0	7.777	0	1.059	0	0	0	5.069	0	0
TCGA-DR-A0ZM	5.585	0	0	0	0	0	1.036	0	0	1.933	0	0	0	12.81	0	0	0
TCGA-DS-A0VK	4.668	16.02	12.6	5.944	2.335	0	3.97	0	7.778	0	2.116	0	2.887	0	0	3.426	0
TCGA-DS-A0VL	4.614	2.592	16.44	25.84	0	6.101	0	0.9864	4.3	1.935	0	0	2.235	0	3.451	0	0
TCGA-DS-A0VM	3.939	11.81	25.48	0	0.5782	0	1.695	0	3.151	4.537	0	0.5114	4.425	4.02	15.82	0	0
TCGA-DS-A0VN	4.341	9.226	18.58	10.25	7.226	0	16.4	0	6.361	0	0	0	0.6579	15.59	0	0	6.409
TCGA-DS-A3LQ	3.546	9.067	37.05	5.767	2.349	0	0.8173	0	12.37	0	0.3543	0	0.5764	2.298	3.925	0	0
TCGA-DS-A5RQ	5.06	0.6054	4.849	0	0	0	0	0	3.318	5.223	0	0	0	9.982	14.25	0	0
TCGA-DS-A7WH	4.94	16.48	10.01	0	0	0	0	0	0	0.8281	0	0	0	7.775	0	0	0
TCGA-DS-A7WI	4.255	0	20.63	31.85	3.181	4.675	2.607	0	9.211	0	1.317	0	4.467	0	0	5.68	7.891
TCGA-DT-5265	4.991	43.86	0	5.986	8.083	0	4.283	2.718	4.058	0	0	1.002	0	4.833	0	0	11.58
TCGA-DU-5847	5.438	18.98	0	0	0	0.2703	0	0	0	0	0.3497	0.435	0	0	0	0	0
TCGA-DU-5852	4.808	0	10.84	32.76	2.289	3.239	4.811	0	0	0	1.554	0	5.098	6.551	0	4.272	3.072
TCGA-DU-5853	5.367	12.33	0	19.86	0	6.701	0	0	0	0	0	0.1813	0	0.6964	4.933	0	0
TCGA-DU-5854	5.326	17.25	0	0	2.869	0	0	8.396	1.142	4.699	0	0	0.9367	0	0	1.414	0
TCGA-DU-5855	5.302	10.49	1.546	4.539	0.2898	0.9436	0	0	0	7.434	0	0	0	1.744	2.572	0	0
TCGA-DU-5871	4.223	5.739	25.48	13.27	0	5.127	6.653	1.659	0	0	0	0	0	0	0	0	0
TCGA-DU-5872-a	5.397	0	2.282	23.93	0	6.204	0.5559	0	0	0	0	0.1417	0	1.234	0	0	0
TCGA-DU-6393	5.501	2.485	0	0	0	0	0	0	0	0	0	0	0	13.89	0	0	0
TCGA-DU-6395	5.154	3.742	2.864	0	0.2829	0	0.8332	0.5325	0	1.826	0.5719	0	0	0.4274	14.19	0	0
TCGA-DU-6396	4.328	0	22.87	36.16	0.587	5.453	0	0.9486	0	1.255	0	0.3793	0.119	0	0	0	0
TCGA-DU-6397-a	5.299	1.225	4.176	21.09	0	5.285	0	0	0	0	0	0	0	4.761	0	0	0
TCGA-DU-6399	5.477	7.574	0	0	0.3837	3.425	4.973	0	0.9626	0	0	0.4396	0	0	0	0	0
TCGA-DU-6400	5.554	0	0	1.385	0.8824	6.82	2.304	18.3	0	0	0	0	0	0.656	0	0	0
TCGA-DU-6401	4.882	4.711	9.009	0	0	5.585	18.37	0	0	0	0	0.2153	0	0	10.96	0.8227	0
TCGA-DU-6402	4.772	19.53	11.82	0	0	0	1.868	0	0	0	0	0.3513	0	0	0	0	0
TCGA-DU-6403	5.003	17.62	5.95	2.664	1.836	0	0	0	0	0	0	0	5.744	0	0	1.07	0
TCGA-DU-6404-a	4.351	0	18.62	0	8.762	0	21.46	0	5.184	0	3.061	0	0	0	0	0	0
TCGA-DU-6405	5.271	1.437	1.489	41.29	4.222	5.664	0	0	0	0	1.56	0	3.317	1.186	0	0	3.75
TCGA-DU-6407-a	4.598	0	13.06	21.69	0	4.849	7.989	0.9503	0	0	0	0	0	1.586	9.566	1.716	8.192
TCGA-DU-6408	5.118	0	7.5	23.67	0	6.368	2.118	0	0	0	0	0.4202	0	0	0	0	0
TCGA-DU-6410	5.378	0	2.21	18.99	0	3.165	0	0	0	0	0	0	0	10.94	2.011	0	0
TCGA-DU-6542	4.372	3.286	21.99	23.04	0.3469	5.711	7.081	0	4.654	2.011	0	0	0	0	0	0	0
TCGA-DU-7006	5.018	16.77	8.039	0	0	0.9683	3.432	0	0	0	0	0.5452	0	4.935	0	0	0
TCGA-DU-7007	3.924	0.6995	29.94	11.19	0	4.661	12.95	0	0	0	0	0.1825	3.505	0	8.946	0	0
TCGA-DU-7008	4.082	7.363	24.2	27.39	2.671	4.819	16.03	0	0	0	0	0.4308	0	0	7.948	0	0
TCGA-DU-7010	2.305	59.74	52.25	8.526	14.35	2.454	16.13	0	14.48	0	1.659	1.934	18.63	0	0	0	0
TCGA-DU-7013	5.479	5.176	0	0	0	0.284	0	0	3.966	3.537	0	0	2.597	6.726	0	0	0
TCGA-DU-7015	5.167	7.314	4.339	0	2.786	0	5.065	0	1.179	0	0	0	0	0	0	0	5.699
TCGA-DU-7018	5.495	2.612	0	16.74	0	5.319	0	0	0	0	0	0	0	4.692	0	0	0
TCGA-DU-7019	5.367	13.09	0	0.8374	4.882	0	4.533	0	0	0	0	0.3489	0	0	0	0	0
TCGA-DU-7290	5.456	12.9	0	5.131	0.9686	1.157	0	0	1.617	0	0.8554	0	0	0.4842	0	0	0
TCGA-DU-7292	5.345	0	0	21.08	2.187	3.387	0	0	0	0	0	0.5168	4.587	8.582	0	0	14.23
TCGA-DU-7294	5.471	0.455	0	0	0	0	0.9911	0	0	1.396	0	0	0	24.1	3.176	0	0
TCGA-DU-7298	4.622	5.504	15.55	0	0	1.431	10.26	0	0	0	0	0	0	0	8.013	0	0
TCGA-DU-7299	4.976	0	5.56	18.69	6.409	4.475	6.845	17.97	0	6.357	0	0	0.4025	2.873	0	0	9.746
TCGA-DU-7301	5.263	0	1.488	2.238	0	0	0.889	0	0	0.8498	0.3744	0	0	0	13.13	0	0
TCGA-DU-7304-b	4.764	9.613	10.63	0	0	0	7.46	0	0	1.114	0	0.2009	0	4.836	9.896	0	0
TCGA-DU-7306	5.055	4.834	5.855	2.165	0.4943	0	0	0	0	0	0	0	0	0	10.12	0	0
TCGA-DU-7309	5.133	0	5.55	0	0	0	5.354	0	0.8116	0	0	0	0	7.237	8.565	0	0
TCGA-DU-8161	5.263	15.62	2.872	0	0	0.5781	0	0	0	0	0.514	0	0	0	0	0	4.311
TCGA-DU-8164	5.484	2.423	0	0	0.8896	0	0	0	0	1.006	0	0	0	20.32	0	0	0
TCGA-DU-8165	5.441	16.34	0	0	0.9538	4.734	9.59	0	0	0	0	0.1576	0	0	0	0	0
TCGA-DU-8166	5.122	0	7.636	21.93	0	3.623	0	0	0	0	0	0	0	8.413	0	0	0
TCGA-DU-8167	4.552	14.31	17.82	0	0	3.642	12.73	0	0	0	0	0	0	0	0	0	0
TCGA-DU-A5TS	5.089	9.507	3.427	2.276	1.041	0.3361	2.953	0	0	0	0	0	0	0	11.64	0	0
TCGA-DU-A5TT	4.999	15.82	8.601	3.25	0	6.435	13.79	1.494	0	0	0	0.198	0	0	0	0	0
TCGA-DU-A5TU	4.659	0	15.74	24.4	0	5.258	0	4.961	0	0	0	0	0.1529	0.8904	3.241	1.406	0
TCGA-DU-A5TW	5.258	10.34	0	0	0.2219	0	0	0	0	0	0	0	0	8.607	12.08	0	4.201
TCGA-DU-A5TY	5.173	0.6677	0	19.6	13.62	5.498	0	1.634	19.08	13.19	0	0	36.57	0	0	0	0
TCGA-DU-A6S7	5.224	0	3.282	15.04	0	6.133	3.973	0.5856	0	0	0	0	0	2.676	10.47	0	0
