# Table S3, related to Figure 1. Details of the 2717 cancer genomes analyzed in this study.
Sample_ID	Tumor_Type	SampleType	No_TD	TDP_score	TDP_status	TDP_group	TP53_status	BRCA1_status	BRCA2_status	CDK12_status	CCNE1_pathway_status	Study_Name	PUBMED_ID	WGS_source	CNV_explorayory_analysis	SNV_explorayory_analysis
PD3688a	TNBC	Primary solid tumor	21	-0.24	0	Non TDP	NA	mt/meth	NA	NA	NA	Stephens_2009	20033038	COSMIC_v78	0	0
PD3693a	NTNBC	Primary solid tumor	23	-0.36	0	Non TDP	NA	NA	NA	NA	NA	Stephens_2009	20033038	COSMIC_v78	0	0
HCC1954	NTNBC	Cell line	42	-0.403361141	0	Non TDP	mt	NA	NA	WT	NA	Stephens_2009	20033038	COSMIC_v78	0	1
HCC1143	TNBC	Cell line	26	-0.45	0	Non TDP	mt	WT	WT	NA	NA	Stephens_2009	20033038	COSMIC_v78	0	0
PD3668a	NTNBC	Primary solid tumor	26	-0.493235256	0	Non TDP	NA	NA	NA	NA	NA	Stephens_2009	20033038	COSMIC_v78	0	0
HCC1599	TNBC	Cell line	8	-0.51	0	Non TDP	mt	WT	mt/meth	NA	Affected	Stephens_2009	20033038	COSMIC_v78	0	0
PD3690a	NTNBC	Primary solid tumor	6	-0.83	0	Non TDP	NA	NA	mt/meth	NA	NA	Stephens_2009	20033038	COSMIC_v78	0	0
HCC2218	NTNBC	Cell line	15	-0.84	0	Non TDP	mt	NA	NA	WT	NA	Stephens_2009	20033038	COSMIC_v78	0	1
PD3669a	NTNBC	Primary solid tumor	4	-0.89	0	Non TDP	NA	NA	NA	NA	NA	Stephens_2009	20033038	COSMIC_v78	0	0
PD3671a	NTNBC	Primary solid tumor	5	-0.99	0	Non TDP	NA	NA	NA	NA	NA	Stephens_2009	20033038	COSMIC_v78	0	0
PD3695a	TNBC	Primary solid tumor	2	-1.06	0	Non TDP	NA	NA	NA	NA	NA	Stephens_2009	20033038	COSMIC_v78	0	0
PD3666a	NTNBC	Primary solid tumor	3	-1.08	0	Non TDP	NA	NA	NA	NA	NA	Stephens_2009	20033038	COSMIC_v78	0	0
PD3689a	NTNBC	Primary solid tumor	3	-1.1	0	Non TDP	NA	NA	mt/meth	NA	NA	Stephens_2009	20033038	COSMIC_v78	0	0
PD3667a	NTNBC	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	Stephens_2009	20033038	COSMIC_v78	0	0
PD3672a	TNBC	Primary solid tumor	0	-2	0	Non TDP	NA	NA	NA	NA	NA	Stephens_2009	20033038	COSMIC_v78	0	0
TCGA-AO-A0J2-01	TNBC	Primary solid tumor	200	0.53	1	TDP group 1	mt	mt/meth	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-EP-A2KA-01	LIHC	Primary solid tumor	408	0.53	1	TDP group 3	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-AN-A0AT-01	TNBC	Primary solid tumor	305	0.49	1	TDP group 1	WT	mt/meth	mt/meth	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-BC-A217-01	LIHC	Primary solid tumor	214	0.46	1	TDP group 1	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-FV-A496-01	LIHC	Primary solid tumor	141	0.46	1	TDP group 2	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-09-1666-01	OV	Primary solid tumor	179	0.45	1	TDP group 1	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-C8-A12L-01	NTNBC	Primary solid tumor	309	0.45	1	TDP group 1	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-24-1466-01	OV	Primary solid tumor	353	0.44	1	TDP group 2/3mix	mt	WT	WT	mt	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-CG-4443-01	STAD	Primary solid tumor	199	0.44	1	TDP group 1/2mix	WT	mt/meth	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-EW-A3U0-01	TNBC	Primary solid tumor	317	0.44	1	TDP group 1/3mix	mt	NA	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-GM-A3XL-01	TNBC	Primary solid tumor	265	0.43	1	TDP group 1	mt	mt/meth	NA	WT	Affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-PD-A5DF-01	LIHC	Primary solid tumor	216	0.43	1	TDP group 1	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-L5-A8NE-01	ESCA	Primary solid tumor	264	0.42	1	TDP group 1/2mix	WT	WT	WT	NA	Affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-23-1118-01	OV	Primary solid tumor	177	0.41	1	TDP group 1	mt	mt/meth	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-A5-A0GJ-01	UCEC	Primary solid tumor	98	0.41	1	TDP group 1	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-AO-A124-01	TNBC	Primary solid tumor	299	0.41	1	TDP group 1/3mix	mt	mt/meth	mt/meth	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-38-4630-01	LUAD	Primary solid tumor	295	0.39	1	TDP group 1/2mix	NA	NA	NA	NA	Affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-AP-A0L9-01	UCEC	Primary solid tumor	87	0.39	1	TDP group 1/2mix	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-D8-A27H-01	TNBC	Primary solid tumor	168	0.39	1	TDP group 1	WT	mt/meth	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-10-0937-01	OV	Primary solid tumor	120	0.38	1	TDP group 1	mt	mt/meth	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-24-1557-01	OV	Primary solid tumor	187	0.38	1	TDP group 1	mt	mt/meth	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-A2-A04T-01	TNBC	Primary solid tumor	181	0.38	1	TDP group 1	mt	mt/meth	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-B6-A0I6-01	TNBC	Primary solid tumor	177	0.38	1	TDP group 1	mt	mt/meth	WT	WT	NA	TCGA	NA	Roel_Verhaak_lab	0	1
TCGA-GI-A2C9-01	TNBC	Primary solid tumor	150	0.38	1	TDP group 1	mt	mt/meth	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-A7-A13D-01	NTNBC	Primary solid tumor	192	0.36	1	TDP group 2	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-AQ-A04J-01	TNBC	Primary solid tumor	91	0.36	1	TDP group 1	mt	mt/meth	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-AR-A256-01	TNBC	Primary solid tumor	117	0.36	1	TDP group 2	mt	NA	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-B6-A0RU-01	TNBC	Primary solid tumor	75	0.36	1	TDP group 1	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-DD-A1EB-01	LIHC	Primary solid tumor	113	0.36	1	TDP group 2	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-EW-A1PB-01	TNBC	Primary solid tumor	137	0.36	1	TDP group 1	WT	mt/meth	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-BH-A0B3-01	TNBC	Primary solid tumor	89	0.35	1	TDP group 1	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-66-2766-01	LUSC	Primary solid tumor	195	0.34	1	TDP group 1	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-B5-A0JN-01	UCEC	Primary solid tumor	93	0.34	1	TDP group 2	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-24-1614-01	OV	Primary solid tumor	108	0.32	1	TDP group 1	mt	mt/meth	WT	NA	Affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-61-2000-01	OV	Primary solid tumor	198	0.32	1	TDP group 2/3mix	mt	WT	WT	mt	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-D7-6527-01	STAD	Primary solid tumor	220	0.32	1	TDP group 2	mt	WT	WT	WT	Affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-E2-A14P-01	NTNBC	Primary solid tumor	116	0.32	1	TDP group 2	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-D7-6822-01	STAD	Primary solid tumor	73	0.31	1	TDP group 2	mt	WT	WT	mt	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-FV-A495-01	LIHC	Primary solid tumor	94	0.31	1	TDP group 1	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-18-3415-01	LUSC	Primary solid tumor	93	0.3	1	TDP group 1	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-A2-A0D2-01	TNBC	Primary solid tumor	138	0.3	1	TDP group 1/2mix	mt	mt/meth	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-13-0725-01	OV	Primary solid tumor	42	0.29	1	TDP group 1	mt	mt/meth	NA	NA	NA	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-BH-A0AV-01	TNBC	Primary solid tumor	169	0.29	1	TDP group 1	mt	mt/meth	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-A2-A04P-01	TNBC	Primary solid tumor	76	0.28	1	TDP group 1/3mix	mt	mt/meth	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-BW-A5NO-01	LIHC	Primary solid tumor	122	0.28	1	TDP group 2	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-24-1103-01	OV	Primary solid tumor	73	0.27	1	TDP group 1/3mix	mt	WT	mt/meth	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-A2-A0D0-01	TNBC	Primary solid tumor	109	0.27	1	TDP group 2	mt	WT	WT	WT	Affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-AP-A053-01	UCEC	Primary solid tumor	139	0.27	1	TDP group 2	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-AP-A05A-01	UCEC	Primary solid tumor	93	0.27	1	TDP group 2	mt	WT	WT	WT	Affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-36-1570-01	OV	Primary solid tumor	47	0.26	1	TDP group 2	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-A7-A26G-01	TNBC	Primary solid tumor	113	0.26	1	TDP group 2/3mix	mt	NA	NA	mt	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-B6-A0IJ-01	NTNBC	Primary solid tumor	106	0.26	1	TDP group 1	mt	mt/meth	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-24-2290-01	OV	Primary solid tumor	72	0.25	1	TDP group 1	mt	mt/meth	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-AJ-A23M-01	UCEC	Primary solid tumor	93	0.25	1	TDP group 2/3mix	mt	WT	WT	WT	Affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-BC-A216-01	LIHC	Primary solid tumor	119	0.25	1	TDP group 2	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-EY-A1GS-01	UCEC	Primary solid tumor	79	0.25	1	TDP group 2	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-13-0751-01	OV	Primary solid tumor	66	0.24	1	TDP group 2	mt	WT	WT	NA	Affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-CD-5802-01	STAD	Primary solid tumor	92	0.24	1	TDP group 2	WT	WT	WT	WT	Affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-13-1487-01	OV	Primary solid tumor	122	0.23	1	TDP group 2	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-23-1124-01	OV	Primary solid tumor	198	0.23	1	TDP group 1	mt	mt/meth	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-A2-A25B-01	NTNBC	Primary solid tumor	85	0.23	1	TDP group 1/3mix	WT	mt/meth	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-AX-A06B-01	UCEC	Primary solid tumor	41	0.23	1	TDP group 2	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-AP-A0LH-01	UCEC	Primary solid tumor	61	0.2	1	TDP group 1/2mix	mt	WT	WT	WT	Affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-B5-A0K3-01	UCEC	Primary solid tumor	114	0.2	1	TDP group 2	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-DD-A4NA-01	LIHC	Primary solid tumor	53	0.2	1	TDP group 2	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-09-2045-01	OV	Primary solid tumor	51	0.19	1	TDP group 1/2mix	mt	mt/meth	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-36-1574-01	OV	Primary solid tumor	102	0.19	1	TDP group 1	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-BS-A0TE-01	UCEC	Primary solid tumor	42	0.19	1	TDP group 2	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-67-3771-01	LUAD	Primary solid tumor	45	0.18	1	TDP group 2	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-AP-A0L8-01	UCEC	Primary solid tumor	37	0.18	1	TDP group 2	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-B5-A1MY-01	UCEC	Primary solid tumor	35	0.18	1	TDP group 2	WT	WT	WT	mt	Affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-66-2789-01	LUSC	Primary solid tumor	31	0.17	1	TDP group 1	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-BR-6456-01	STAD	Primary solid tumor	52	0.17	1	TDP group 2	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-F5-6814-01	READ	Primary solid tumor	89	0.17	1	TDP group 1	mt	mt/meth	NA	mt	Affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-EO-A1Y8-01	UCEC	Primary solid tumor	48	0.16	1	TDP group 3	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-AP-A052-01	UCEC	Primary solid tumor	73	0.15	1	TDP group 2	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-B5-A0K8-01	UCEC	Primary solid tumor	28	0.15	1	TDP group 2	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-BS-A0V8-01	UCEC	Primary solid tumor	53	0.15	1	TDP group 1/2mix	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-D8-A27F-01	TNBC	Primary solid tumor	63	0.15	1	TDP group 1	mt	mt/meth	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-13-0727-01	OV	Primary solid tumor	37	0.14	1	TDP group 2	mt	WT	WT	NA	Affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-BH-A0B9-01	TNBC	Primary solid tumor	83	0.14	1	TDP group 2/3mix	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-DA-A1HV-06	SKCM	Metastatic solid tumor	37	0.13	1	TDP group 2	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-C8-A12Q-01	NTNBC	Primary solid tumor	52	0.13	1	TDP group 2	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-D7-6519-01	STAD	Primary solid tumor	54	0.12	1	TDP group 1	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-LN-A9FQ-01	ESCA	Primary solid tumor	20	0.12	1	TDP group 1/2mix	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-BH-A0WA-01	TNBC	Primary solid tumor	57	0.11	1	TDP group 1	mt	mt/meth	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-E6-A1LZ-01	UCEC	Primary solid tumor	38	0.11	1	TDP group 1	mt	WT	WT	WT	Affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-FX-A3RE-01	SARC	Primary solid tumor	28	0.11	1	TDP group 1	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-HU-8245-01	STAD	Primary solid tumor	31	0.11	1	TDP group 1/2mix	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-94-7943-01	LUSC	Primary solid tumor	29	0.1	1	TDP group 2	NA	NA	NA	NA	Affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-AX-A1C8-01	UCEC	Primary solid tumor	56	0.1	1	TDP group 2	mt	WT	WT	WT	Affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-D1-A17K-01	UCEC	Primary solid tumor	44	0.1	1	TDP group 3	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-L7-A6VZ-01	ESCA	Primary solid tumor	20	0.1	1	TDP group 2	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-LN-A4A1-01	ESCA	Primary solid tumor	58	0.1	1	TDP group 1/2mix	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-B6-A0I1-01	TNBC	Primary solid tumor	47	0.09	1	TDP group 2	WT	NA	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-E2-A15E-01	NTNBC	Primary solid tumor	38	0.09	1	TDP group 2/3mix	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-LN-A49L-01	ESCA	Primary solid tumor	45	0.09	1	TDP group 2	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-BA-6872-01	HNSC	Primary solid tumor	45	0.08	1	TDP group 1/3mix	mt	NA	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-BL-A0C8-01	BLCA	Primary solid tumor	46	0.08	1	TDP group 2/3mix	WT	WT	mt/meth	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-HD-7753-01	HNSC	Primary solid tumor	38	0.08	1	TDP group 1/2mix	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-25-2400-01	OV	Primary solid tumor	21	0.07	1	TDP group 3	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-AP-A05D-01	UCEC	Primary solid tumor	60	0.07	1	TDP group 2	mt	WT	WT	WT	Affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-AP-A0LI-01	UCEC	Primary solid tumor	49	0.07	1	TDP group 3	mt	WT	WT	WT	Affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-BT-A20V-01	BLCA	Primary solid tumor	29	0.07	1	TDP group 2	WT	NA	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-DD-A3A7-01	LIHC	Primary solid tumor	34	0.07	1	TDP group 2/3mix	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-AO-A0J4-01	TNBC	Primary solid tumor	28	0.05	1	TDP group 1	mt	mt/meth	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-43-5670-01	LUSC	Primary solid tumor	44	0.04	1	TDP group 2	NA	NA	NA	NA	Affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-AX-A2H5-01	UCEC	Primary solid tumor	71	0.04	1	TDP group 2	mt	WT	WT	WT	Affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-25-1632-01	OV	Primary solid tumor	87	0.03	1	TDP group 1	mt	mt/meth	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-66-2756-01	LUSC	Primary solid tumor	57	0.03	1	TDP group 2	mt	NA	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-A6-3809-01	COAD	Primary solid tumor	33	0.03	1	Unclassified	WT	NA	NA	WT	NA	TCGA	NA	Roel_Verhaak_lab	0	0
TCGA-AA-3664-01	COAD	Primary solid tumor	40	0.03	1	TDP group 1	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-85-8277-01	LUSC	Primary solid tumor	34	0.02	1	TDP group 1/2mix	NA	NA	NA	NA	NA	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-ER-A19E-06	SKCM	Metastatic solid tumor	37	0.01	1	TDP group 2	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-24-1552-01	OV	Primary solid tumor	64	0.01	1	TDP group 2	mt	WT	WT	NA	Affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-D1-A16G-01	UCEC	Primary solid tumor	33	0.01	1	TDP group 2	mt	WT	WT	WT	Affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-EK-A2RM-01	CESC	Primary solid tumor	49	0.01	1	TDP group 1	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-24-0982-01	OV	Primary solid tumor	20	0	1	TDP group 2	mt	WT	WT	WT	Affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-13-1491-01	OV	Primary solid tumor	31	-0.01	0	Non TDP	mt	WT	WT	WT	Affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-10-0934-01	OV	Primary solid tumor	32	-0.02	0	Non TDP	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-66-2795-01	LUSC	Primary solid tumor	27	-0.02	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-AP-A0LF-01	UCEC	Primary solid tumor	50	-0.02	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-BK-A0CC-01	UCEC	Primary solid tumor	36	-0.02	0	Non TDP	mt	WT	WT	WT	Affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-BS-A0U9-01	UCEC	Primary solid tumor	39	-0.02	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-22-1016-01	LUSC	Primary solid tumor	20	-0.03	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-55-6972-01	LUAD	Primary solid tumor	23	-0.03	0	Non TDP	WT	NA	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-DI-A1NN-01	UCEC	Primary solid tumor	31	-0.04	0	Non TDP	mt	WT	WT	WT	Affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-BR-8486-01	STAD	Primary solid tumor	45	-0.05	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-LN-A4A4-01	ESCA	Primary solid tumor	12	-0.05	0	Non TDP	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-66-2793-01	LUSC	Primary solid tumor	36	-0.06	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-05-4420-01	LUAD	Primary solid tumor	24	-0.07	0	Non TDP	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-EW-A1PH-01	TNBC	Primary solid tumor	23	-0.08	0	Non TDP	mt	NA	NA	WT	Affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-CN-5365-01	HNSC	Primary solid tumor	18	-0.09	0	Non TDP	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-H4-A2HQ-01	BLCA	Primary solid tumor	19	-0.09	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-LN-A5U5-01	ESCA	Primary solid tumor	22	-0.09	0	Non TDP	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-V5-A7RC-06	ESCA	Metastatic solid tumor	17	-0.1	0	Non TDP	NA	NA	NA	NA	NA	TCGA	NA	Roel_Verhaak_lab	0	0
TCGA-24-0980-01	OV	Primary solid tumor	13	-0.1	0	Non TDP	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-L5-A891-01	ESCA	Primary solid tumor	212	-0.1	0	Non TDP	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-DK-A1A7-01	BLCA	Primary solid tumor	40	-0.11	0	Non TDP	WT	WT	WT	WT	Affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-09-2050-01	OV	Primary solid tumor	13	-0.12	0	Non TDP	mt	WT	mt/meth	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-13-0912-01	OV	Primary solid tumor	19	-0.12	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-AG-3727-01	READ	Primary solid tumor	11	-0.12	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-B5-A11I-01	UCEC	Primary solid tumor	35	-0.12	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-CN-6011-01	HNSC	Primary solid tumor	23	-0.12	0	Non TDP	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-DD-A1EJ-01	LIHC	Primary solid tumor	19	-0.12	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-LN-A49M-01	ESCA	Primary solid tumor	22	-0.12	0	Non TDP	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-13-0723-01	OV	Primary solid tumor	28	-0.13	0	Non TDP	mt	WT	WT	WT	Affected	TCGA	NA	Roel_Verhaak_lab	1	1
